datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2
2009-01-25 08:00:00,132.566,4.264,14582.7,545.4,0.0,0.0
2009-01-25 09:00:00,97.726,2.012,14537.28,401.0,0.0,0.0
2009-01-25 10:00:00,89.838,3.07,14345.24,371.8,0.0,31.0
2009-01-25 11:00:00,75.598,2.498,14465.49,311.6,0.0,0.0
2009-01-25 12:00:00,204.47,11.64,14260.49,867.6,1013.0,625.0
2009-01-25 13:00:00,259.826,17.318,14426.88,1091.2,663.0,2028.0
2009-01-25 14:00:00,154.416,11.524,14743.39,637.6,23.0,967.0
2009-01-25 15:00:00,190.958,8.338,14650.01,785.6,562.0,1097.0
2009-01-25 16:00:00,133.678,5.754,14625.55,547.8,580.0,42.0
2009-01-25 17:00:00,143.966,4.62,14314.95,602.0,0.0,349.0
2009-01-25 18:00:00,128.994,4.978,14246.289999999999,539.6,0.0,0.0
2009-01-25 19:00:00,165.028,8.05,14228.65,699.8,0.0,630.0
2009-01-25 20:00:00,75.318,4.812,14419.1,314.2,0.0,20.0
2009-01-25 21:00:00,72.05,6.916,14424.43,298.6,0.0,56.0
2009-01-25 22:00:00,31.67,4.748,14595.32,132.0,0.0,9.0
2009-01-25 23:00:00,68.394,3.874,14676.37,279.4,0.0,13.0
2009-01-26 00:00:00,23.806,5.454,14597.91,101.2,0.0,39.0
2009-01-26 01:00:00,16.58,3.02,14689.12,68.6,0.0,9.0
2009-01-26 02:00:00,18.476,6.138,14726.49,80.60000000000001,0.0,43.0
2009-01-26 03:00:00,15.504,2.7,14712.07,63.4,0.0,0.0
2009-01-26 04:00:00,15.52,2.732,14677.27,63.0,0.0,0.0
2009-01-26 05:00:00,17.582,5.594,14735.46,73.2,0.0,32.0
2009-01-26 06:00:00,49.566,3.512,14680.37,207.6,0.0,0.0
2009-01-26 07:00:00,140.386,7.996,14375.7,584.4,0.0,29.0
2009-01-26 08:00:00,95.07,4.376,14297.24,395.0,0.0,3.0
2009-01-26 09:00:00,87.348,2.884,14390.87,362.6,0.0,0.0
2009-01-26 10:00:00,70.312,4.946,14324.11,300.8,0.0,32.0
2009-01-26 11:00:00,22.174,3.408,14602.2,101.4,0.0,0.0
2009-01-26 12:00:00,104.994,6.256,14553.52,434.2,0.0,7.0
2009-01-26 13:00:00,116.142,6.166,14510.48,480.4,0.0,26.0
2009-01-26 14:00:00,106.928,3.258,14696.68,434.6,0.0,0.0
2009-01-26 15:00:00,112.968,5.028,14732.41,457.6,0.0,32.0
2009-01-26 16:00:00,64.506,3.666,14831.02,262.40000000000003,0.0,0.0
2009-01-26 17:00:00,53.454,5.05,14550.91,225.6,0.0,0.0
2009-01-26 18:00:00,41.974,5.0680000000000005,14630.27,174.4,0.0,32.0
2009-01-26 19:00:00,143.328,6.128,14428.53,598.6,0.0,0.0
2009-01-26 20:00:00,113.292,2.7800000000000002,14475.03,474.6,522.0,15.0
2009-01-26 21:00:00,145.472,6.258,14489.16,605.0,598.0,17.0
2009-01-26 22:00:00,51.994,4.31,14733.81,214.2,1.0,0.0
2009-01-26 23:00:00,47.096000000000004,6.548,14767.76,198.20000000000002,0.0,32.0
2009-01-27 00:00:00,25.338,3.786,14734.36,111.6,0.0,0.0
2009-01-27 01:00:00,22.724,3.98,14757.6,100.6,0.0,0.0
2009-01-27 02:00:00,24.886,6.944,14876.67,111.6,0.0,32.0
2009-01-27 03:00:00,21.428,3.338,14858.03,90.6,0.0,0.0
2009-01-27 04:00:00,22.496,5.33,14863.94,99.2,0.0,22.0
2009-01-27 05:00:00,60.952,3.966,14779.68,251.2,0.0,10.0
2009-01-27 06:00:00,44.516,3.812,14632.13,192.4,0.0,0.0
2009-01-27 07:00:00,121.804,6.218,14400.95,508.8,0.0,31.0
2009-01-27 08:00:00,104.756,4.51,14459.72,434.2,0.0,0.0
2009-01-27 09:00:00,106.05799999999999,9.538,14486.92,445.0,0.0,0.0
2009-01-27 10:00:00,95.22,8.696,14403.15,398.2,0.0,31.0
2009-01-27 11:00:00,77.272,2.84,14454.1,338.2,0.0,0.0
2009-01-27 12:00:00,37.114,4.884,14600.7,158.2,0.0,13.0
2009-01-27 13:00:00,55.192,11.422,14628.06,232.6,0.0,19.0
2009-01-27 14:00:00,29.356,4.114,14722.94,125.4,0.0,0.0
2009-01-27 15:00:00,24.728,8.402000000000001,14872.3,110.2,0.0,32.0
2009-01-27 16:00:00,21.354,4.446,14789.46,92.8,0.0,0.0
2009-01-27 17:00:00,61.216,2.814,14551.78,252.79999999999998,0.0,0.0
2009-01-27 18:00:00,30.994,6.08,14550.57,130.2,0.0,31.0
2009-01-27 19:00:00,174.794,11.222,14385.77,732.6,892.0,0.0
2009-01-27 20:00:00,102.02,6.574,14516.87,423.4,4.0,1.0
2009-01-27 21:00:00,75.48,4.972,14504.31,311.4,0.0,30.0
2009-01-27 22:00:00,62.366,2.422,14604.75,256.0,0.0,0.0
2009-01-27 23:00:00,22.966,5.3260000000000005,14835.39,94.6,0.0,26.0
2009-01-28 00:00:00,159.272,4.654,14694.3,654.6,496.0,383.0
2009-01-28 01:00:00,73.298,4.88,14540.62,303.2,174.0,52.0
2009-01-28 02:00:00,43.534,5.748,14790.75,180.20000000000002,424.0,31.0
2009-01-28 03:00:00,16.146,2.92,14827.5,64.8,0.0,0.0
2009-01-28 04:00:00,15.996,2.642,14862.88,66.4,0.0,0.0
2009-01-28 05:00:00,18.302,5.4879999999999995,14800.61,76.39999999999999,0.0,32.0
2009-01-28 06:00:00,31.654,4.542,14766.76,135.0,0.0,0.0
2009-01-28 07:00:00,112.14399999999999,4.864,14534.26,462.6,0.0,10.0
2009-01-28 08:00:00,97.82,3.646,14417.39,402.2,0.0,21.0
2009-01-28 09:00:00,97.94,2.46,14450.460000000001,403.59999999999997,0.0,0.0
2009-01-28 10:00:00,128.284,5.182,14536.87,527.0,0.0,31.0
2009-01-28 11:00:00,133.878,4.392,14450.99,551.4,0.0,0.0
2009-01-28 12:00:00,127.228,3.532,14591.32,518.8,0.0,0.0
2009-01-28 13:00:00,125.244,3.182,14637.87,508.6,0.0,32.0
2009-01-28 14:00:00,140.078,4.93,14640.88,576.6,0.0,100.0
2009-01-28 15:00:00,252.562,7.654,14628.46,1044.2,0.0,2103.0
2009-01-28 16:00:00,258.074,5.396,14608.84,1064.2,0.0,2043.0
2009-01-28 17:00:00,193.932,4.696,14457.91,806.2,0.0,509.0
2009-01-28 18:00:00,232.52,5.298,14202.49,988.6,0.0,1448.0
2009-01-28 19:00:00,142.748,10.7,14438.21,593.2,5.0,48.0
2009-01-28 20:00:00,169.918,3.808,14340.77,712.6,562.0,33.0
2009-01-28 21:00:00,105.036,6.19,14363.19,440.8,640.0,41.0
2009-01-28 22:00:00,27.502,4.25,14637.6,116.6,0.0,9.0
2009-01-28 23:00:00,18.624,4.966,14745.47,78.8,0.0,23.0
2009-01-29 00:00:00,18.08,4.574,14783.16,76.6,0.0,29.0
2009-01-29 01:00:00,16.402,3.15,14604.79,69.6,0.0,9.0
2009-01-29 02:00:00,18.216,4.236,14747.26,75.39999999999999,0.0,32.0
2009-01-29 03:00:00,16.71,5.382,14749.74,73.8,0.0,0.0
2009-01-29 04:00:00,55.678000000000004,4.75,14732.25,228.6,0.0,0.0
2009-01-29 05:00:00,18.168,3.436,14717.52,75.2,0.0,31.0
2009-01-29 06:00:00,41.626,3.466,14646.75,175.6,0.0,0.0
2009-01-29 07:00:00,123.744,3.49,14394.460000000001,515.2,0.0,10.0
2009-01-29 08:00:00,114.846,5.304,14450.28,473.8,0.0,24.0
2009-01-29 09:00:00,112.7,4.794,14439.54,466.0,0.0,0.0
2009-01-29 10:00:00,82.816,4.618,14414.48,344.4,0.0,25.0
2009-01-29 11:00:00,57.948,3.498,14511.91,237.2,0.0,6.0
2009-01-29 12:00:00,114.516,3.27,14485.65,471.59999999999997,0.0,0.0
2009-01-29 13:00:00,109.886,5.556,14592.83,450.8,0.0,31.0
2009-01-29 14:00:00,110.68599999999999,5.864,14664.57,453.4,0.0,0.0
2009-01-29 15:00:00,44.426,3.682,14833.68,184.8,0.0,0.0
2009-01-29 16:00:00,54.144,5.886,14887.89,233.6,0.0,32.0
2009-01-29 17:00:00,42.398,3.096,14587.67,182.0,0.0,0.0
2009-01-29 18:00:00,51.064,3.426,14396.04,212.0,0.0,0.0
2009-01-29 19:00:00,100.29599999999999,6.934,14396.42,418.2,0.0,34.0
2009-01-29 20:00:00,80.092,4.782,14556.64,331.6,0.0,0.0
2009-01-29 21:00:00,95.192,3.594,14427.18,393.8,0.0,13.0
2009-01-29 22:00:00,72.46000000000001,4.686,14595.98,295.2,0.0,18.0
2009-01-29 23:00:00,21.604,2.832,14825.81,88.6,0.0,0.0
2009-01-30 00:00:00,19.122,5.518,14805.75,80.2,0.0,28.0
2009-01-30 01:00:00,17.646,3.524,14772.96,74.6,0.0,3.0
2009-01-30 02:00:00,17.192,2.804,14893.52,70.6,0.0,0.0
2009-01-30 03:00:00,19.126,4.948,14859.52,78.2,0.0,31.0
2009-01-30 04:00:00,17.866,3.858,14886.44,75.6,0.0,0.0
2009-01-30 05:00:00,16.756,2.9779999999999998,14783.06,71.0,0.0,0.0
2009-01-30 06:00:00,104.944,7.344,14588.16,432.6,0.0,30.0
2009-01-30 07:00:00,150.8,5.156,14467.380000000001,623.6,131.0,0.0
2009-01-30 08:00:00,115.234,4.74,14447.72,477.2,472.0,0.0
2009-01-30 09:00:00,128.024,4.676,14600.5,527.0,553.0,31.0
2009-01-30 10:00:00,75.994,2.168,14536.47,318.0,0.0,0.0
2009-01-30 11:00:00,64.176,5.134,14562.47,277.8,0.0,0.0
2009-01-30 12:00:00,115.702,5.426,14582.71,481.8,0.0,31.0
2009-01-30 13:00:00,120.938,7.288,14515.55,498.2,0.0,0.0
2009-01-30 14:00:00,117.586,7.718,14667.86,483.0,0.0,0.0
2009-01-30 15:00:00,116.842,6.524,14857.9,472.2,0.0,31.0
2009-01-30 16:00:00,94.828,7.088,14785.35,386.8,0.0,0.0
2009-01-30 17:00:00,181.186,2.382,14446.46,749.0,0.0,0.0
2009-01-30 18:00:00,151.556,6.82,14369.55,632.8,0.0,31.0
2009-01-30 19:00:00,119.982,5.164,14481.74,503.8,466.0,0.0
2009-01-30 20:00:00,99.064,4.758,14690.46,404.4,0.0,20.0
2009-01-30 21:00:00,116.47,4.532,14627.2,477.0,0.0,13.0
2009-01-30 22:00:00,56.002,3.764,14747.46,232.8,0.0,0.0
2009-01-30 23:00:00,22.002,5.782,14801.17,93.6,0.0,31.0
2009-01-31 00:00:00,47.766000000000005,5.098,14776.05,195.20000000000002,0.0,0.0
2009-01-31 01:00:00,17.04,4.2940000000000005,14822.36,72.2,0.0,11.0
2009-01-31 02:00:00,17.342,4.278,14750.19,72.6,0.0,20.0
2009-01-31 03:00:00,16.97,3.658,14782.95,71.39999999999999,0.0,0.0
2009-01-31 04:00:00,18.164,5.176,14793.69,77.0,0.0,30.0
2009-01-31 05:00:00,16.17,4.162,14806.48,69.8,0.0,0.0
2009-01-31 06:00:00,22.658,5.07,14700.0,97.0,0.0,0.0
2009-01-31 07:00:00,159.606,7.18,14533.15,660.6,0.0,31.0
2009-01-31 08:00:00,146.218,6.398000000000001,14529.91,599.8,0.0,0.0
2009-01-31 09:00:00,150.528,3.86,14506.65,622.6,0.0,594.0
2009-01-31 10:00:00,106.246,5.344,14479.27,437.0,0.0,77.0
2009-01-31 11:00:00,194.368,6.04,14292.37,819.0,0.0,1408.0
2009-01-31 12:00:00,167.142,15.42,14438.28,700.4,0.0,1047.0
2009-01-31 13:00:00,131.988,3.806,14554.65,548.4,572.0,187.0
2009-01-31 14:00:00,162.316,8.194,14627.25,675.4,610.0,1681.0
2009-01-31 15:00:00,75.682,13.15,14762.9,324.2,540.0,37.0
2009-01-31 16:00:00,204.446,24.458,14656.89,850.6,1246.0,10.0
2009-01-31 17:00:00,304.35,24.646,14203.7,1299.8,1441.0,843.0
2009-01-31 18:00:00,225.804,18.81,14119.43,964.6,216.0,534.0
2009-01-31 19:00:00,270.214,21.226,14281.52,1139.0,1062.0,32.0
2009-01-31 20:00:00,234.0,12.443999999999999,14399.14,980.4,1241.0,0.0
2009-01-31 21:00:00,208.306,12.992,14356.76,874.8,715.0,13.0
2009-01-31 22:00:00,229.3,18.49,14415.01,957.4,634.0,20.0
2009-01-31 23:00:00,186.228,4.518,14570.19,762.6,1.0,0.0
2009-02-01 00:00:00,199.3,5.184,14598.28,819.4,2.0,20.0
2009-02-01 01:00:00,184.536,8.27,14633.08,760.8,803.0,370.0
2009-02-01 02:00:00,84.92,5.436,14699.81,346.2,0.0,0.0
2009-02-01 03:00:00,36.160000000000004,5.976,14859.5,154.2,0.0,27.0
2009-02-01 04:00:00,19.766,5.556,14925.47,91.4,0.0,6.0
2009-02-01 05:00:00,19.302,5.4399999999999995,14909.62,89.6,0.0,0.0
2009-02-01 06:00:00,19.466,4.968,14887.9,89.0,0.0,27.0
2009-02-01 07:00:00,18.09,4.358,14684.68,85.2,0.0,7.0
2009-02-01 08:00:00,65.486,4.288,14671.06,275.4,0.0,0.0
2009-02-01 09:00:00,67.328,5.454,14488.84,279.4,0.0,19.0
2009-02-01 10:00:00,32.99,3.644,14640.76,137.2,0.0,14.0
2009-02-01 11:00:00,88.59,10.35,14548.44,376.2,916.0,0.0
2009-02-01 12:00:00,124.656,14.241999999999999,14484.49,526.0,420.0,10.0
2009-02-01 13:00:00,128.582,7.85,14601.37,530.8,552.0,23.0
2009-02-01 14:00:00,69.658,5.336,14962.88,289.8,528.0,0.0
2009-02-01 15:00:00,44.916,8.58,14954.15,202.6,109.0,0.0
2009-02-01 16:00:00,22.826,4.574,7190.6,100.8,0.0,33.0
2009-02-01 17:00:00,87.664,3.884,12831.94,362.2,0.0,0.0
2009-02-01 18:00:00,140.196,3.034,14374.01,582.4,0.0,0.0
2009-02-01 19:00:00,87.932,13.864,14538.7,371.4,0.0,33.0
2009-02-01 20:00:00,137.366,2.638,14544.48,567.4,0.0,0.0
2009-02-01 21:00:00,65.212,4.558,14573.25,268.0,0.0,0.0
2009-02-01 22:00:00,45.646,7.706,14721.81,189.8,0.0,33.0
2009-02-01 23:00:00,16.872,4.392,14835.21,69.60000000000001,0.0,0.0
2009-02-02 00:00:00,16.536,3.692,14837.49,67.6,0.0,0.0
2009-02-02 01:00:00,18.09,5.668,14835.04,75.2,0.0,33.0
2009-02-02 02:00:00,16.488,3.292,15022.48,68.0,0.0,0.0
2009-02-02 03:00:00,51.852,3.29,14961.32,209.2,0.0,0.0
2009-02-02 04:00:00,17.95,5.962,14907.68,75.8,0.0,19.0
2009-02-02 05:00:00,16.73,4.082,14873.51,69.2,0.0,14.0
2009-02-02 06:00:00,110.102,4.66,14713.18,456.8,0.0,0.0
2009-02-02 07:00:00,126.796,3.012,14515.48,520.2,0.0,0.0
2009-02-02 08:00:00,82.014,5.448,14505.86,333.2,0.0,33.0
2009-02-02 09:00:00,80.27,3.494,14475.03,328.2,0.0,0.0
2009-02-02 10:00:00,80.094,3.79,14470.59,327.0,0.0,0.0
2009-02-02 11:00:00,80.784,6.56,14394.23,334.4,0.0,33.0
2009-02-02 12:00:00,79.556,4.7940000000000005,14602.7,320.2,0.0,0.0
2009-02-02 13:00:00,15.626,3.1359999999999997,14703.23,63.4,0.0,0.0
2009-02-02 14:00:00,17.13,4.696,14855.369999999999,72.0,0.0,12.0
2009-02-02 15:00:00,18.406,5.668,14919.97,77.2,0.0,22.0
2009-02-02 16:00:00,28.882,3.278,14967.85,117.6,0.0,0.0
2009-02-02 17:00:00,19.192,3.21,14717.99,83.8,0.0,0.0
2009-02-02 18:00:00,62.134,6.958,14561.16,260.2,0.0,33.0
2009-02-02 19:00:00,133.124,6.538,14482.83,552.0,0.0,0.0
2009-02-02 20:00:00,164.898,3.008,14454.79,682.8,0.0,0.0
2009-02-02 21:00:00,110.414,3.796,14513.67,454.2,9.0,33.0
2009-02-02 22:00:00,143.726,4.23,14545.32,592.4,569.0,0.0
2009-02-02 23:00:00,112.506,4.326,14782.98,456.2,581.0,0.0
2009-02-03 00:00:00,20.022,6.664,14839.28,87.6,0.0,29.0
2009-02-03 01:00:00,17.378,3.184,14750.71,73.39999999999999,0.0,4.0
2009-02-03 02:00:00,17.48,2.892,14867.69,73.0,0.0,0.0
2009-02-03 03:00:00,17.56,3.328,14859.62,75.2,0.0,7.0
2009-02-03 04:00:00,18.156,5.164,14830.08,78.8,0.0,27.0
2009-02-03 05:00:00,17.006,3.4419999999999997,14778.63,74.0,0.0,0.0
2009-02-03 06:00:00,95.856,4.568,14595.58,398.8,0.0,0.0
2009-02-03 07:00:00,124.762,4.016,14357.09,518.6,0.0,32.0
2009-02-03 08:00:00,91.876,2.524,14449.44,379.6,0.0,0.0
2009-02-03 09:00:00,95.208,5.502,14552.72,391.8,0.0,0.0
2009-02-03 10:00:00,97.956,11.656,14534.99,408.6,0.0,33.0
2009-02-03 11:00:00,94.84,4.064,14592.94,388.6,0.0,0.0
2009-02-03 12:00:00,102.776,7.372,14658.21,422.8,0.0,0.0
2009-02-03 13:00:00,138.994,5.2780000000000005,14585.48,572.0,701.0,18.0
2009-02-03 14:00:00,91.19,4.132,14805.72,369.4,2.0,15.0
2009-02-03 15:00:00,84.05,3.66,14822.64,336.2,0.0,0.0
2009-02-03 16:00:00,83.666,3.558,14775.82,336.2,0.0,0.0
2009-02-03 17:00:00,92.956,5.784,14561.7,379.8,0.0,33.0
2009-02-03 18:00:00,112.73,3.82,14403.85,465.0,0.0,0.0
2009-02-03 19:00:00,105.888,10.964,14585.74,438.4,0.0,0.0
2009-02-03 20:00:00,104.042,5.948,14503.9,428.2,0.0,33.0
2009-02-03 21:00:00,105.644,4.054,14559.87,431.40000000000003,0.0,0.0
2009-02-03 22:00:00,73.622,4.578,14651.53,300.4,0.0,0.0
2009-02-03 23:00:00,64.732,6.858,14872.69,267.4,0.0,647.0
2009-02-04 00:00:00,16.456,3.77,14862.69,67.2,0.0,0.0
2009-02-04 01:00:00,15.856,2.942,14796.35,63.2,0.0,0.0
2009-02-04 02:00:00,57.33,6.0760000000000005,14750.37,236.4,0.0,34.0
2009-02-04 03:00:00,15.72,2.556,14896.46,63.8,0.0,0.0
2009-02-04 04:00:00,15.991999999999999,3.034,14863.94,64.0,0.0,0.0
2009-02-04 05:00:00,16.306,3.642,14831.09,67.0,0.0,15.0
2009-02-04 06:00:00,132.854,5.108,14699.25,551.0,0.0,19.0
2009-02-04 07:00:00,202.126,3.902,14461.9,836.0,0.0,0.0
2009-02-04 08:00:00,242.766,18.816,14425.76,1015.2,0.0,1684.0
2009-02-04 09:00:00,158.642,12.856,14555.76,660.0,0.0,1034.0
2009-02-04 10:00:00,172.312,5.846,14646.25,708.6,0.0,1464.0
2009-02-04 11:00:00,107.856,9.064,14698.16,444.4,0.0,425.0
2009-02-04 12:00:00,95.44,7.7700000000000005,14786.38,386.0,0.0,35.0
2009-02-04 13:00:00,78.91,8.748,14752.51,330.6,0.0,602.0
2009-02-04 14:00:00,159.116,6.934,14867.51,647.6,870.0,857.0
2009-02-04 15:00:00,131.53,5.342,14867.14,533.4,1.0,674.0
2009-02-04 16:00:00,85.228,4.2459999999999996,14743.7,343.0,0.0,42.0
2009-02-04 17:00:00,110.492,3.2680000000000002,14513.97,454.59999999999997,0.0,9.0
2009-02-04 18:00:00,152.544,5.964,14383.26,632.6,0.0,34.0
2009-02-04 19:00:00,153.38,9.012,14517.24,633.0,0.0,0.0
2009-02-04 20:00:00,156.17,5.76,14473.06,645.0,0.0,0.0
2009-02-04 21:00:00,82.592,8.42,14433.79,342.4,0.0,33.0
2009-02-04 22:00:00,82.214,4.238,14632.44,334.4,0.0,0.0
2009-02-04 23:00:00,19.092,4.29,14889.86,80.2,0.0,0.0
2009-02-05 00:00:00,20.572,5.82,14880.19,86.6,0.0,33.0
2009-02-05 01:00:00,68.708,3.8440000000000003,14792.61,276.2,0.0,0.0
2009-02-05 02:00:00,17.662,3.0500000000000003,14923.73,72.0,0.0,0.0
2009-02-05 03:00:00,34.082,6.34,14796.91,143.4,0.0,33.0
2009-02-05 04:00:00,48.596,4.112,14666.72,201.0,0.0,0.0
2009-02-05 05:00:00,16.412,3.912,14850.83,72.6,0.0,0.0
2009-02-05 06:00:00,80.178,6.692,14682.63,335.4,0.0,32.0
2009-02-05 07:00:00,101.822,3.04,14406.67,422.0,0.0,0.0
2009-02-05 08:00:00,85.664,3.092,14442.68,353.59999999999997,0.0,0.0
2009-02-05 09:00:00,90.396,5.148,14436.29,373.2,0.0,28.0
2009-02-05 10:00:00,83.19,4.222,14508.39,341.0,0.0,5.0
2009-02-05 11:00:00,80.47,5.228000000000001,14404.77,334.0,0.0,0.0
2009-02-05 12:00:00,50.018,7.792,14591.63,214.4,0.0,17.0
2009-02-05 13:00:00,90.806,3.27,14584.8,377.6,519.0,16.0
2009-02-05 14:00:00,92.48400000000001,5.0280000000000005,14773.34,377.8,398.0,0.0
2009-02-05 15:00:00,34.176,7.82,14777.78,153.2,187.0,14.0
2009-02-05 16:00:00,87.098,8.104,14766.31,357.8,0.0,20.0
2009-02-05 17:00:00,69.198,2.96,14600.32,297.0,0.0,0.0
2009-02-05 18:00:00,88.492,4.814,14341.89,372.8,0.0,10.0
2009-02-05 19:00:00,115.484,8.044,14390.28,481.0,0.0,23.0
2009-02-05 20:00:00,163.446,4.896,14445.11,675.8,0.0,0.0
2009-02-05 21:00:00,42.458,6.082,14556.89,179.8,0.0,7.0
2009-02-05 22:00:00,48.612,5.5040000000000004,14748.95,200.2,0.0,26.0
2009-02-05 23:00:00,39.064,3.374,14781.57,159.6,0.0,0.0
2009-02-06 00:00:00,20.676,3.092,14789.01,86.2,0.0,1.0
2009-02-06 01:00:00,61.891999999999996,6.462,14718.81,254.6,0.0,32.0
2009-02-06 02:00:00,20.637999999999998,3.376,14932.89,86.6,0.0,0.0
2009-02-06 03:00:00,42.532,3.196,14876.11,173.6,0.0,0.0
2009-02-06 04:00:00,39.684,5.6,14879.58,164.0,0.0,34.0
2009-02-06 05:00:00,20.154,2.474,14782.5,84.2,0.0,0.0
2009-02-06 06:00:00,127.082,3.754,14576.06,525.8,0.0,0.0
2009-02-06 07:00:00,135.312,8.658,14378.14,564.4,0.0,33.0
2009-02-06 08:00:00,151.51,3.288,14440.31,628.2,522.0,0.0
2009-02-06 09:00:00,106.928,4.11,14481.38,440.6,67.0,0.0
2009-02-06 10:00:00,133.892,4.242,14392.49,556.6,576.0,33.0
2009-02-06 11:00:00,86.742,6.078,14409.42,362.4,0.0,0.0
2009-02-06 12:00:00,43.39,8.536,14609.74,192.8,0.0,0.0
2009-02-06 13:00:00,65.98,6.494,14635.8,272.2,0.0,34.0
2009-02-06 14:00:00,23.204,5.24,14814.98,105.2,0.0,0.0
2009-02-06 15:00:00,51.682,5.478,14746.69,217.4,0.0,0.0
2009-02-06 16:00:00,73.49,6.878,14693.06,300.4,0.0,34.0
2009-02-06 17:00:00,142.432,4.13,14334.65,594.6,0.0,0.0
2009-02-06 18:00:00,173.718,5.216,14283.98,727.6,0.0,0.0
2009-02-06 19:00:00,107.464,6.636,14410.86,448.8,0.0,38.0
2009-02-06 20:00:00,91.21,6.312,14490.45,377.2,0.0,0.0
2009-02-06 21:00:00,140.104,8.054,14439.22,586.0,0.0,0.0
2009-02-06 22:00:00,103.652,5.802,14519.26,426.0,0.0,34.0
2009-02-06 23:00:00,85.028,3.766,14700.67,351.8,0.0,0.0
2009-02-07 00:00:00,69.348,4.76,14651.44,287.0,0.0,9.0
2009-02-07 01:00:00,18.686,5.176,14672.92,81.0,0.0,25.0
2009-02-07 02:00:00,16.536,3.866,14858.83,68.0,0.0,0.0
2009-02-07 03:00:00,17.554,5.558,14869.47,74.8,0.0,15.0
2009-02-07 04:00:00,16.74,4.302,14881.98,67.8,0.0,18.0
2009-02-07 05:00:00,15.618,2.882,14845.8,62.2,0.0,0.0
2009-02-07 06:00:00,16.58,3.574,14726.99,66.8,0.0,16.0
2009-02-07 07:00:00,69.63,3.7399999999999998,14630.45,284.0,0.0,18.0
2009-02-07 08:00:00,115.082,2.904,14577.48,473.4,0.0,0.0
2009-02-07 09:00:00,87.964,5.916,14374.01,365.0,25.0,19.0
2009-02-07 10:00:00,155.732,4.448,14254.7,659.0,886.0,14.0
2009-02-07 11:00:00,222.62,14.53,14264.27,942.6,1753.0,0.0
2009-02-07 12:00:00,130.938,12.918,14430.79,546.6,1.0,15.0
2009-02-07 13:00:00,173.198,7.458,14381.12,727.4,12.0,918.0
2009-02-07 14:00:00,264.17,5.018,14302.68,1114.0,481.0,2056.0
2009-02-07 15:00:00,213.198,11.536,14483.01,888.6,588.0,997.0
2009-02-07 16:00:00,204.23,20.408,14508.3,851.8,556.0,266.0
2009-02-07 17:00:00,140.626,15.42,14347.4,588.8000000000001,37.0,32.0
2009-02-07 18:00:00,182.962,10.87,14155.65,775.6,0.0,0.0
2009-02-07 19:00:00,180.59,4.056,14396.45,750.2,0.0,33.0
2009-02-07 20:00:00,263.75,14.066,14366.19,1105.0,1470.0,0.0
2009-02-07 21:00:00,176.008,9.328,14403.87,732.0,125.0,0.0
2009-02-07 22:00:00,215.646,7.874,14448.42,896.6,888.0,32.0
2009-02-07 23:00:00,164.13,4.0360000000000005,14721.11,668.4,0.0,0.0
2009-02-08 00:00:00,147.314,4.758,14738.54,598.4,0.0,0.0
2009-02-08 01:00:00,189.786,7.558,14585.54,782.2,862.0,32.0
2009-02-08 02:00:00,83.91,4.692,14742.19,338.40000000000003,0.0,0.0
2009-02-08 03:00:00,83.776,4.774,14741.66,339.40000000000003,0.0,0.0
2009-02-08 04:00:00,50.800000000000004,6.412,14835.82,211.4,0.0,33.0
2009-02-08 05:00:00,17.524,3.4659999999999997,14856.95,79.0,0.0,0.0
2009-02-08 06:00:00,17.358,3.168,14783.9,78.6,0.0,0.0
2009-02-08 07:00:00,19.2,5.518,14615.59,88.0,0.0,32.0
2009-02-08 08:00:00,17.802,2.976,14727.9,79.6,0.0,0.0
2009-02-08 09:00:00,58.054,3.416,14498.18,245.4,0.0,0.0
2009-02-08 10:00:00,99.604,5.648,14482.19,417.4,0.0,16.0
2009-02-08 11:00:00,93.184,6.152,14473.3,388.4,0.0,16.0
2009-02-08 12:00:00,82.846,3.944,14643.54,338.40000000000003,0.0,0.0
2009-02-08 13:00:00,123.634,6.132,14631.14,509.4,768.0,0.0
2009-02-08 14:00:00,29.796,4.786,14746.22,132.2,0.0,33.0
2009-02-08 15:00:00,46.028,3.3040000000000003,14652.8,194.2,0.0,0.0
2009-02-08 16:00:00,140.044,4.62,14534.0,581.6,438.0,0.0
2009-02-08 17:00:00,132.566,11.63,14248.22,559.6,470.0,32.0
2009-02-08 18:00:00,223.736,13.442,14218.35,950.4,1358.0,0.0
2009-02-08 19:00:00,180.56,7.218,14294.95,757.6,362.0,0.0
2009-02-08 20:00:00,211.958,6.468,14308.07,891.0,481.0,32.0
2009-02-08 21:00:00,83.096,4.532,14522.21,345.4,602.0,0.0
2009-02-08 22:00:00,29.488,4.234,14708.9,120.4,0.0,0.0
2009-02-08 23:00:00,20.802,5.172,14840.42,88.2,0.0,33.0
2009-02-09 00:00:00,18.638,2.93,14858.87,79.0,0.0,0.0
2009-02-09 01:00:00,51.792,5.162,14702.34,214.20000000000002,0.0,0.0
2009-02-09 02:00:00,19.49,5.01,14865.03,81.8,0.0,17.0
2009-02-09 03:00:00,18.612,4.208,14921.51,79.0,0.0,15.0
2009-02-09 04:00:00,16.42,2.66,14854.58,70.8,0.0,0.0
2009-02-09 05:00:00,16.856,3.164,14827.51,72.2,0.0,0.0
